RADDOSE Image Number, DWD Angle, DWD, Vol, 1A RDE, 2A RDE, 3A RDE, 4A RDE, max res RDE
1.0,160.0,0.22239354140260872,109999.99996699997,0.9396751398166581,0.9810314337072833,0.9904336638636956,0.9941229944029498,0.9810314337072833
2.0,160.8949999999,0.6701210552997428,103999.99996879998,0.8290408496374594,0.9439278564822857,0.9714511884333803,0.9823958332645891,0.9439278564822857
3.0,161.7899999998,1.0285540883332371,115999.99996519997,0.7499356232228295,0.9152381592418124,0.9565171132911567,0.9731073130675639,0.9152381592418124
4.0,162.68499999969998,1.4696190145676071,103999.99996879998,0.6628751288829818,0.8811283329226421,0.9384548873606835,0.9617978881993899,0.8811283329226421
5.0,163.57999999959998,1.7912988604710427,103999.99996879998,0.6058226824434543,0.8570555639696062,0.9254971050282232,0.9536326121908659,0.8570555639696062
6.0,164.4749999995,2.116686575663694,105999.99996819998,0.5531065536755734,0.8333743398101446,0.9125719748681616,0.9454437391855256,0.8333743398101446
7.0,165.3699999994,2.4501048596725146,103999.99996879998,0.5038442571349072,0.8097872641581525,0.8995150755700315,0.9371257023305039,0.8097872641581525
8.0,166.2649999993,2.8657480242092164,99999.99996999998,0.44853151492556165,0.7813159909008719,0.8834994851351575,0.926858744350598,0.7813159909008719
9.0,167.15999999919998,3.054939680486105,103999.99996879998,0.42540730715387176,0.7686901580105902,0.8763042845622444,0.9222227769066637,0.7686901580105902
10.0,168.05499999909998,3.3029531855155954,99999.99996999998,0.39688957390765256,0.7524473341063377,0.8669606965835782,0.9161805391464037,0.7524473341063377
11.0,168.949999999,3.3497642431371277,103999.99996879998,0.3917254987521149,0.7494203246827927,0.8652083593732761,0.9150445521036288,0.7494203246827927
12.0,169.8449999989,3.727281483294447,99999.99996999998,0.3524609767288076,0.7254493098499958,0.8512051308973491,0.905934489462705,0.7254493098499958
13.0,170.73999999880002,3.9440671168598422,99999.99996999998,0.3317188682082907,0.7120323401860827,0.8432665888852985,0.900744177409371,0.7120323401860827
14.0,171.6349999987,4.144322006412833,99999.99996999998,0.313644663385099,0.6998590521025274,0.8359991906783669,0.8959760722887418,0.6998590521025274
15.0,172.5299999986,3.983601267990232,103999.99996879998,0.3280699997341555,0.7096124406515816,0.8418268775992854,0.8998008561630381,0.7096124406515816
16.0,173.4249999985,4.268002039934853,99999.99996999998,0.30297721795610955,0.6924448610115096,0.8315420714566905,0.893043845003201,0.6924448610115096
17.0,174.3199999984,4.40912802927103,99999.99996999998,0.2912475275096767,0.6840807422535273,0.8264852637275762,0.8897097262985723,0.6840807422535273
18.0,175.2149999983,4.536557711854597,99999.99996999998,0.2810468430916051,0.6766151962788131,0.8219456452553663,0.8867098800522831,0.6766151962788131
19.0,176.1099999982,4.651140614461899,99999.99996999998,0.2721799581259989,0.6699718792172089,0.8178849815176159,0.8840210997305181,0.6699718792172089
20.0,177.0049999981,4.3083851147753425,99999.99996999998,0.29957334380701495,0.6900410854599122,0.8300919187317537,0.8920885158852554,0.6900410854599122
21.0,177.899999998,4.2133505968886285,99999.99996999998,0.30764543802656863,0.6957112913209125,0.8335086350622269,0.8943383455370025,0.6957112913209125
22.0,178.7949999979,4.598563474796681,99999.99996999998,0.276213313391003,0.673012073089313,0.8197457478935434,0.8852538510155372,0.673012073089313
23.0,179.6899999978,4.993832816373059,99999.99996999998,0.2472958395484715,0.6504899128802791,0.8058597584553093,0.8760281092371068,0.6504899128802791
24.0,180.58499999769998,5.398041320601446,99999.99996999998,0.22085276754593686,0.6282376656514346,0.791902960696168,0.8666931490222466,0.6282376656514346
25.0,181.47999999759998,5.809984137015606,99999.99996999998,0.19681088420436257,0.6063426635477575,0.777927781279398,0.8572819090438699,0.6063426635477575
26.0,182.3749999975,6.129212631793925,99999.99996999998,0.17999513736619127,0.5899016558179353,0.7672677786064759,0.850059158828629,0.5899016558179353
27.0,183.2699999974,5.840287995200012,99999.99996999998,0.19514929940390302,0.6047624573484321,0.7769095137058107,0.8565936365189206,0.6047624573484321
28.0,184.16499999730001,5.639237932790852,99999.99996999998,0.20644096838585513,0.6153237756982034,0.7836901757220917,0.8611703098776158,0.6153237756982034
29.0,185.0599999972,5.667899448841809,99999.99996999998,0.20479216010430037,0.6138069654256473,0.7827199256578111,0.8605163719788832,0.6138069654256473
30.0,185.9549999971,5.657396408139792,99999.99996999998,0.20539483327194152,0.6143623675162737,0.7830753352274007,0.8607559505006183,0.6143623675162737
31.0,186.849999997,5.50379390915727,101999.99996939997,0.21441403908372358,0.6225425408234683,0.788291524934107,0.8642673147894735,0.6225425408234683
32.0,187.7449999969,5.692532460614527,99999.99996999998,0.20338562558297701,0.6125063376229632,0.7818870084665082,0.8599547447763658,0.6125063376229632
33.0,188.63999999680001,5.382807161019179,99999.99996999998,0.2217960949055779,0.6290623573143714,0.7924245666679621,0.8670431625176016,0.6290623573143714
34.0,189.5349999967,5.501856106906917,99999.99996999998,0.21453031657085553,0.6226464320714572,0.788357552243251,0.8643117044621826,0.6226464320714572
