RADDOSE Image Number, DWD Angle, DWD, Vol, 1A RDE, 2A RDE, 3A RDE, 4A RDE, max res RDE
1.0,29.999999999999996,0.2215942968862411,115999.99996519997,0.9398852858470617,0.9810989551590563,0.990467879266524,0.9941440533973835,0.9810989551590563
2.0,30.894999999899998,0.6477642437330965,109999.99996699997,0.8342427255035652,0.9457468494684994,0.9723903705135853,0.982978121881111,0.9457468494684994
3.0,31.789999999799996,1.03657726964607,115999.99996519997,0.7482541170033252,0.9146060459147035,0.9561854685245774,0.9729004064345331,0.9146060459147035
4.0,32.6849999997,1.3609902063677524,119999.99996399997,0.683330541200648,0.8894093037251548,0.9428714811912742,0.9645710002629642,0.8894093037251548
5.0,33.5799999996,1.6638943978319407,131999.99996039996,0.6278067792569966,0.8665101468254883,0.9306076253841159,0.9568582264995484,0.8665101468254883
6.0,34.4749999995,2.0331987752584353,117999.99996459998,0.5661781636986295,0.8393873156038243,0.9158709805641323,0.947538104999083,0.8393873156038243
7.0,35.369999999399994,2.308430109369644,119999.99996399997,0.5242165369122304,0.8197271067413063,0.9050401786526506,0.9406511898830554,0.8197271067413063
8.0,36.2649999993,2.568363048570394,123999.99996279996,0.48744674329469795,0.8015826725299277,0.8949290200010466,0.9341930411848484,0.8015826725299277
9.0,37.1599999992,2.844438874043308,125999.99996219997,0.45121358158159985,0.7827510031285747,0.8843135922371027,0.9273823635629204,0.7827510031285747
10.0,38.0549999991,3.0238649090139234,123999.99996279996,0.42912195271188897,0.7707498614726923,0.8774820631788053,0.9229826409420832,0.7707498614726923
11.0,38.949999999,3.100039062165947,127999.99996159997,0.42007329856668124,0.7657106599608774,0.8745977644814066,0.9211210850410821,0.7657106599608774
12.0,39.8449999989,3.2444342012356397,133999.99995979996,0.4034410893608292,0.7562486313583787,0.8691563037498047,0.9176026319046866,0.7562486313583787
13.0,40.7399999988,3.371396159238236,129999.99996099996,0.3893618740714643,0.7480256264118328,0.8643997816336244,0.914520075665083,0.7480256264118328
14.0,41.634999998699996,3.435650567561623,135999.99995919998,0.38242484097351775,0.7438981680226351,0.8620024741208767,0.9129639679095769,0.7438981680226351
15.0,42.5299999986,3.562144502189169,133999.99995979996,0.3691273785139041,0.7358391103292221,0.857302444150792,0.9099082815324222,0.7358391103292221
16.0,43.4249999985,3.595196203278629,129999.99996099996,0.36572972682944954,0.7337477780816288,0.8560785980687762,0.9091115454768637,0.7337477780816288
17.0,44.3199999984,3.535262902985514,147999.99995559995,0.3719140178212633,0.7375444267066229,0.8582991123152358,0.9105567975176613,0.7375444267066229
18.0,45.2149999983,3.9302535704285044,147999.99995559995,0.33300335630949673,0.7128798163157759,0.8437702156917359,0.9010740144339315,0.7128798163157759
19.0,46.109999998199996,4.366408484510865,141999.99995739997,0.29474941372042973,0.6866018840745519,0.8280127307389921,0.8907176649198322,0.6866018840745519
20.0,47.004999998100004,4.226024388733904,137999.99995859998,0.30655650158088976,0.6949524291670068,0.8330521707540037,0.8940379809500903,0.6949524291670068
21.0,47.899999998,4.314256441318073,141999.99995739997,0.29908164633069595,0.6896922941634266,0.8298812905816287,0.8919497049634745,0.6896922941634266
22.0,48.7949999979,4.409584676086867,139999.99995799997,0.2912103200372135,0.6840538427975049,0.8264689512337673,0.8896989581909069,0.6840538427975049
23.0,49.6899999978,4.467886400483783,135999.99995919998,0.2864987441820489,0.6806281674935761,0.824388919518649,0.8883252255196781,0.6806281674935761
24.0,50.584999997699995,4.5995250320940375,135999.99995919998,0.2761390154822554,0.672956348833006,0.8197116792836348,0.8852312904124933,0.672956348833006
25.0,51.4799999976,4.615249812773486,127999.99996159997,0.27492682011960407,0.672045719312644,0.8191547407861786,0.8848624282557804,0.672045719312644
26.0,52.3749999975,4.782554095231125,131999.99996039996,0.2623545192819235,0.6624330180304698,0.8132525561060426,0.8809474123710305,0.6624330180304698
27.0,53.2699999974,4.8640013951972065,131999.99996039996,0.2564437816824254,0.6578032332036464,0.8103946561856138,0.8790477726043774,0.6578032332036464
28.0,54.1649999973,4.939450431087657,127999.99996159997,0.251087228925777,0.653543289320282,0.8077561907056234,0.8772916887146225,0.653543289320282
29.0,55.0599999972,5.216850782801291,123999.99996279996,0.23233715951087183,0.638116739029836,0.7981290920012662,0.8708652743441528,0.638116739029836
30.0,55.9549999971,5.34723340570983,127999.99996159997,0.22401460726949393,0.6309923382241914,0.7936439230817123,0.8678610403364488,0.6309923382241914
31.0,56.849999997,5.135970542038016,123999.99996279996,0.2376545596819799,0.6425765871441793,0.800924106128515,0.8727341148000584,0.6425765871441793
32.0,57.7449999969,5.195826210231195,119999.99996399997,0.23370784879892922,0.6392730768983443,0.7988547078467487,0.8713506884610246,0.6392730768983443
33.0,58.6399999968,5.291583324295108,123999.99996279996,0.22752974772599188,0.634023402491436,0.7955551973487022,0.8691420416173539,0.634023402491436
34.0,59.534999996699995,5.343731573644767,123999.99996279996,0.22423419074210413,0.6311826427520248,0.7937640562622476,0.8679415928148831,0.6311826427520248
35.0,60.429999996599996,5.601964123958089,119999.99996399997,0.20860508851649662,0.6173019696850863,0.7849537685690363,0.8620214883022248,0.6173019696850863
36.0,61.32499999649999,5.920083046654179,115999.99996519997,0.1908408658841773,0.6006211850600932,0.774234618423297,0.8547839436079596,0.6006211850600932
37.0,62.21999999639999,5.500668047706029,123999.99996279996,0.21460163703596874,0.6227101359741831,0.7883980360704791,0.8643389207293347,0.6227101359741831
38.0,63.1149999963,5.825671060054067,103999.99996879998,0.19594899899903795,0.6055241481867993,0.7774005041656386,0.8569255527853387,0.6055241481867993
39.0,64.0099999962,6.048375927087483,107999.99996759997,0.18411236570452502,0.5940222979378256,0.7699532688786126,0.8518823672564075,0.5940222979378256
40.0,64.9049999961,5.956268792091156,115999.99996519997,0.18891853746906867,0.5987525437466845,0.773024634428802,0.8539645380946632,0.5987525437466845
41.0,65.799999996,6.181396603505232,111999.99996639998,0.1773863021729523,0.5872567783292928,0.7655391428155672,0.8488842633651932,0.5872567783292928
42.0,66.6949999959,6.181911273834246,111999.99996639998,0.177360761450645,0.5872307520680873,0.7655221133585666,0.8488726839161028,0.5872307520680873
43.0,67.58999999580001,6.42669225755403,111999.99996639998,0.16562087011018317,0.5749822893974176,0.7574655631901872,0.8433832766271121,0.5749822893974176
44.0,68.48499999570001,6.230732842527792,111999.99996639998,0.1749546163589973,0.5847671409052493,0.763908422171333,0.8477749765428046,0.5847671409052493
45.0,69.3799999956,6.495400404765271,111999.99996639998,0.1624675288508294,0.5715903912513169,0.7552194299308992,0.8418488324538165,0.5715903912513169
46.0,70.27499999550001,6.475434966924603,111999.99996639998,0.1633775975428003,0.5725739524407484,0.7558714312775257,0.8422944282756645,0.5725739524407484
47.0,71.1699999954,6.735469829207153,111999.99996639998,0.15191357258893676,0.5598952712544982,0.7474235013969583,0.8365092994790849,0.5598952712544982
48.0,72.0649999953,6.760401953593498,111999.99996639998,0.15085758876481753,0.5586944891693703,0.746618491630725,0.8359567135526897,0.5586944891693703
49.0,72.9599999952,6.81542684251722,111999.99996639998,0.14855294972393404,0.5560534837304854,0.7448449120780394,0.8347384547338637,0.5560534837304854
50.0,73.8549999951,6.572346718306469,107999.99996759997,0.1590073123662766,0.567815547760081,0.7527118887116073,0.8401337207771481,0.567815547760081
51.0,74.749999995,6.637357516482565,107999.99996759997,0.15614132550783058,0.5646456741523954,0.7505997942054137,0.8386873719176996,0.5646456741523954
52.0,75.64499999489999,6.768991689917617,103999.99996879998,0.1504954788008278,0.5582813866452329,0.746341346626395,0.8357664185285557,0.5582813866452329
53.0,76.5399999948,6.936433188916609,107999.99996759997,0.14360786348685975,0.55028942737226,0.7409594034682565,0.8320655986609578,0.55028942737226
54.0,77.4349999947,7.140472902073602,103999.99996879998,0.13563946493137988,0.5407051282939603,0.7344535454350145,0.827578023485444,0.5407051282939603
55.0,78.3299999946,7.138888457574982,107999.99996759997,0.13569960647811039,0.54077890705968,0.7345038451276522,0.8276127777693578,0.54077890705968
56.0,79.2249999945,6.728059785780897,103999.99996879998,0.15222884271692322,0.5602526513483299,0.7476629245522025,0.8366736032078482,0.5602526513483299
57.0,80.1199999944,6.909519553877226,103999.99996879998,0.14469329375353118,0.5515662516187204,0.7418218426848104,0.832659341077935,0.5515662516187204
