RADDOSE Image Number, DWD Angle, DWD, Vol, 1A RDE, 2A RDE, 3A RDE, 4A RDE, max res RDE
1.0,10.0,0.22130593809035867,103999.99996879998,0.9399611158029715,0.9811233173109473,0.9904802241047588,0.9941516513648103,0.9811233173109473
2.0,10.8949999999,0.6663299872595191,99999.99996999998,0.8299206478593693,0.9442360585236834,0.971610382634011,0.9824945482657668,0.9442360585236834
3.0,11.789999999800001,1.0367812749278837,99999.99996999998,0.7482114105639914,0.9145899788736668,0.9561770372985173,0.9728951459970002,0.9145899788736668
4.0,12.6849999997,1.4304674628230238,99999.99996999998,0.6701760337629805,0.8841040023628316,0.9400443085242971,0.9627964418239574,0.8841040023628316
5.0,13.5799999996,1.744207192522762,99999.99996999998,0.6138573691385679,0.8605381203391729,0.9273827950161764,0.9548236059002698,0.8605381203391729
6.0,14.474999999500001,2.1789997463922943,99999.99996999998,0.5435473072474313,0.8289144971334206,0.9101174278350475,0.9438835753575578,0.8289144971334206
7.0,15.3699999994,2.43622615445029,103999.99996879998,0.5058044732009954,0.8107556393959976,0.9000548306798968,0.9374704806311854,0.8107556393959976
8.0,16.264999999300002,2.710010792019956,103999.99996879998,0.46850696363545374,0.7918646872024192,0.8894666819492185,0.930692424454245,0.7918646872024192
9.0,17.1599999992,2.8851025030631576,103999.99996879998,0.4461092906154178,0.7800148912106007,0.8827607049497067,0.9263834125254513,0.7800148912106007
10.0,18.0549999991,3.2030512867504326,107999.99996759997,0.4081393056306517,0.758948383923413,0.8707123285626627,0.9186096265521377,0.758948383923413
11.0,18.949999999,3.3163302022934245,107999.99996759997,0.39540694743970195,0.7515810716258267,0.8664595760101577,0.915855768631919,0.7515810716258267
12.0,19.844999998899997,3.633428377718908,105999.99996819998,0.3618385243257769,0.731336066724207,0.8546651073770533,0.9081908004140207,0.731336066724207
13.0,20.739999998800002,3.7326060325782855,107999.99996759997,0.3519363073978501,0.7251167616502736,0.8510092571607253,0.9058066507919146,0.7251167616502736
14.0,21.634999998700003,3.893361407666147,103999.99996879998,0.33645830183464775,0.7151481383015059,0.8451167384774979,0.9019555100756951,0.7151481383015059
15.0,22.5299999986,4.00634132638027,107999.99996759997,0.32598938090569607,0.7082242411404474,0.8409998689560734,0.8992587050499539,0.7082242411404474
16.0,23.4249999985,4.1325459048375475,109999.99996699997,0.31467973478574846,0.7005691146157276,0.8364248155795693,0.8962557636011133,0.7005691146157276
17.0,24.3199999984,4.370910080904627,107999.99996759997,0.2943784245119336,0.6863357799473616,0.827851640058415,0.890611399011877,0.6863357799473616
18.0,25.2149999983,4.259664522801389,115999.99996519997,0.30368478659090775,0.6929421880672457,0.8318417863465095,0.8932412102818501,0.6929421880672457
19.0,26.109999998200003,4.412075893748252,99999.99996999998,0.29100741990706747,0.6839071125613093,0.8263799647732241,0.8896402155234066,0.6839071125613093
20.0,27.0049999981,4.828514495054134,99999.99996999998,0.2590025631473011,0.6598164569530574,0.8116386174012975,0.8798749488254183,0.6598164569530574
21.0,27.899999998,4.54279688943674,117999.99996459998,0.2805566780958615,0.6762517697122474,0.8217240191135741,0.8865632624098203,0.6762517697122474
22.0,28.794999997900003,4.747816371103813,111999.99996639998,0.26491674438135965,0.6644175463184386,0.8144745301260956,0.8817588675429366,0.6644175463184386
23.0,29.6899999978,4.747448683830381,115999.99996519997,0.2649439980879714,0.664438583657401,0.814487474130573,0.881767460522829,0.664438583657401
24.0,30.5849999977,4.938335370957923,117999.99996459998,0.2511655729520266,0.6536060456788395,0.8077951219374723,0.8773176162935636,0.6536060456788395
25.0,31.4799999976,4.852701228248621,117999.99996459998,0.2572558245680932,0.6584436407201162,0.8107905662932333,0.8793110876168426,0.6584436407201162
26.0,32.374999997500005,4.915571524369242,119999.99996399997,0.25277031304526176,0.6548885288637418,0.8085903096205649,0.877847092885359,0.6548885288637418
27.0,33.2699999974,5.166688652597917,119999.99996399997,0.23562084046521914,0.6408790887849041,0.7998614159053475,0.8720238620606958,0.6408790887849041
28.0,34.1649999973,4.910861667920967,121999.99996339997,0.25310361291037947,0.6551541895953926,0.8087549322393558,0.8779566818686931,0.6551541895953926
29.0,35.0599999972,4.96548721262887,119999.99996399997,0.24926481806665632,0.6520796329549453,0.8068476752010784,0.8766864945681834,0.6520796329549453
30.0,35.9549999971,5.059735213333988,123999.99996279996,0.24277794990818452,0.6468088410805831,0.8035675643623565,0.8744993001154291,0.6468088410805831
31.0,36.849999997000005,5.030032332844616,125999.99996219997,0.24480390042928152,0.6484653519356056,0.8045998713660382,0.8751880193933402,0.6484653519356056
