RADDOSE Image Number, DWD Angle, DWD, Vol, 1A RDE, 2A RDE, 3A RDE, 4A RDE, max res RDE
1.0,95.0,0.22356072043696237,103999.99996879998,0.9393683368620152,0.9809328369086386,0.9903836994248748,0.9940922416410991,0.9809328369086386
2.0,95.89499999990001,0.65669096727169,103999.99996879998,0.8321617952263087,0.9450201341482464,0.9720152610235873,0.982745581806674,0.9450201341482464
3.0,96.7899999998,1.0747569973106645,103999.99996879998,0.7403038869846331,0.9116039994851514,0.9546088530980902,0.9719164072480516,0.9116039994851514
4.0,97.6849999997,1.4267170468942263,103999.99996879998,0.6708796104294005,0.8843895753734832,0.9401967039940515,0.9628921499342575,0.8843895753734832
5.0,98.5799999996,1.7503803120010886,103999.99996879998,0.6127980851595654,0.8600807967448912,0.9271353863673728,0.9546673970816886,0.8600807967448912
6.0,99.47499999950001,2.110472260909692,103999.99996879998,0.5540690406836009,0.8338204209021087,0.9128171225540501,0.9455994712165929,0.8338204209021087
7.0,100.36999999940001,2.4550570165378205,103999.99996879998,0.5031466593201108,0.8094420115436651,0.8993225601777095,0.9370027102956222,0.8094420115436651
8.0,101.26499999930002,2.6358166633018065,115999.99996519997,0.4783338549363337,0.796940117275186,0.892323646595317,0.9325243846889872,0.796940117275186
9.0,102.15999999920001,2.8994015924994168,107999.99996759997,0.44432815718755303,0.7790550306155566,0.8822152909592104,0.9260323939453241,0.7790550306155566
10.0,103.0549999991,3.1896918368411815,107999.99996759997,0.4096676601682149,0.7598219884725032,0.8712152472347396,0.9189349457579571,0.7598219884725032
11.0,103.949999999,3.417549266723103,103999.99996879998,0.38436649250074484,0.7450586169562792,0.8626771532868662,0.9134020755746827,0.7450586169562792
12.0,104.84499999890001,3.7217495095096993,107999.99996759997,0.35300691370898923,0.7257949744218699,0.8514086828935847,0.9060673273595716,0.7257949744218699
13.0,105.7399999988,3.7769251423316605,107999.99996759997,0.34759939566048104,0.7223546912069896,0.8493806418489187,0.9047432799833934,0.7223546912069896
14.0,106.6349999987,4.045888794611646,107999.99996759997,0.3224023348932091,0.7058164743335864,0.8395635443963176,0.8983166224244034,0.7058164743335864
15.0,107.52999999860002,4.083300773096449,107999.99996759997,0.3190453207726445,0.703546257572395,0.8382070367122889,0.8974263189708629,0.703546257572395
16.0,108.42499999850001,4.110983885596742,119999.99996399997,0.31658380981122025,0.7018711053843656,0.8372046956548573,0.8967681041601434,0.7018711053843656
17.0,109.31999999840001,4.294190173871115,107999.99996759997,0.30076544922199394,0.6908850772748034,0.830601369366339,0.8924242043991355,0.6908850772748034
18.0,110.2149999983,4.409709173407297,111999.99996639998,0.29120017685019967,0.6840465092822261,0.8264645039537416,0.8896960224642587,0.6840465092822261
19.0,111.10999999820001,4.398865317796835,111999.99996639998,0.29208498590269827,0.6846855615499157,0.826851956759164,0.8899517638603115,0.6846855615499157
20.0,112.0049999981,4.517163420019849,107999.99996759997,0.28257598104420534,0.677746144225185,0.8226349450723246,0.8871657913390181,0.677746144225185
21.0,112.899999998,4.575216541111817,111999.99996639998,0.27802343962339177,0.6743664937824589,0.8205733798743569,0.8858018065215396,0.6743664937824589
22.0,113.79499999790002,4.679871899924418,115999.99996519997,0.2700008334386733,0.6683163428178786,0.816869933108374,0.8833481763983191,0.6683163428178786
23.0,114.68999999780002,4.7791272251498205,111999.99996639998,0.2626061766384345,0.6626285275595358,0.813373022063899,0.881027429062879,0.6626285275595358
24.0,115.58499999770001,4.720049820815014,115999.99996519997,0.266982764596866,0.666008093541758,0.815452598383651,0.8824080171853218,0.666008093541758
25.0,116.4799999976,5.032236162514896,103999.99996879998,0.24465300443659663,0.6483423001751933,0.8045232329715717,0.8751369006756164,0.6483423001751933
26.0,117.37499999750001,4.95088859600849,115999.99996519997,0.25028499414280353,0.6528998892752798,0.8073569467067138,0.8770257706837928,0.6528998892752798
27.0,118.2699999974,5.072115980332273,115999.99996519997,0.24193845113456688,0.6461196236562615,0.8031376689107408,0.8742123879197905,0.6461196236562615
28.0,119.1649999973,5.139155114328344,119999.99996399997,0.23744290931058015,0.6424003973693675,0.8008138705753306,0.8726604554331379,0.6424003973693675
29.0,120.05999999720001,5.308065956370614,115999.99996519997,0.22648291090089911,0.6331241370198137,0.7949886303311567,0.8687624333093529,0.6331241370198137
30.0,120.9549999971,5.1680375830494345,115999.99996519997,0.2355319333454966,0.640804649074553,0.7998147821120403,0.8719926858441169,0.640804649074553
31.0,121.849999997,5.291377430646918,119999.99996399997,0.2275428548942195,0.6340346437859279,0.795562277202611,0.8691467845628837,0.6340346437859279
32.0,122.7449999969,5.187092652225618,123999.99996279996,0.23427960441303572,0.639754032714024,0.7991563208618259,0.8715524078752046,0.639754032714024
33.0,123.6399999968,5.029748583388818,139999.99995799997,0.24482333548722585,0.6484811969032762,0.8046097393118697,0.8751946012933386,0.6484811969032762
34.0,124.53499999670002,5.016342074827138,123999.99996279996,0.24574335804239028,0.6492302766040852,0.8050761150046775,0.8755056373418887,0.6492302766040852
35.0,125.4299999966,5.165275030592754,123999.99996279996,0.23571404737584536,0.6409571077292741,0.7999102890641994,0.8720565346119049,0.6409571077292741
36.0,126.32499999650003,5.195132882575041,127999.99996159997,0.2337531875106025,0.6393112451389382,0.7988786477244797,0.8713667005774215,0.6393112451389382
37.0,127.21999999639999,5.3053215451054365,131999.99996039996,0.22665687779293586,0.6332737790600684,0.7950829375563505,0.8688256278071292,0.6332737790600684
38.0,128.1149999963,5.311408421370392,131999.99996039996,0.22627121400631642,0.6329419331998998,0.794873787071003,0.8686854738673844,0.6329419331998998
39.0,129.0099999962,5.021842593681238,135999.99995919998,0.2453654670454134,0.6489228341697421,0.8048847343338158,0.8753780098622056,0.6489228341697421
40.0,129.9049999961,5.1415962991358874,139999.99995799997,0.23728079296977442,0.6422653689914751,0.8007293780226794,0.872603994877138,0.6422653689914751
41.0,130.79999999600003,5.183354706095628,135999.99995919998,0.2345247419753097,0.6399599914444536,0.7992854454525697,0.8716387576687945,0.6399599914444536
42.0,131.69499999590002,5.1123646646065275,139999.99995799997,0.23922932721646142,0.6438841144421532,0.8017417085809404,0.8732803141912333,0.6438841144421532
43.0,132.5899999958,5.242552876754808,137999.99995859998,0.23067243695959289,0.6367059815325654,0.7972429373167836,0.8702722332192591,0.6367059815325654
44.0,133.4849999957,5.3255048785492916,133999.99995979996,0.22538058181203652,0.6321740865027936,0.7943896314794928,0.8683609813741457,0.6321740865027936
45.0,134.3799999956,5.148277990526418,147999.99995559995,0.2368376352110267,0.6418959321340665,0.8004981616611528,0.8724494771182358,0.6418959321340665
46.0,135.2749999955,5.545242266087705,147999.99995559995,0.21194197298578105,0.6203245191863485,0.786880566196452,0.8633183936364726,0.6203245191863485
47.0,136.16999999540002,6.082000362618156,139999.99995799997,0.18238846598525071,0.5923048111850056,0.7688350857922888,0.8511235199924203,0.5923048111850056
48.0,137.0649999953,6.043423019995616,133999.99995979996,0.18436767069871693,0.5942757056246992,0.770118115531373,0.8519942032399749,0.5942757056246992
49.0,137.9599999952,6.0711434166204095,137999.99995859998,0.18294332167093225,0.5928588245042948,0.7691959567005415,0.851368469178907,0.5928588245042948
50.0,138.8549999951,6.159787764265228,135999.99995919998,0.17846197505055628,0.5883505529481288,0.7662544799424073,0.849370578222461,0.5883505529481288
51.0,139.74999999500002,6.072301873623909,133999.99995979996,0.1828840371476245,0.5927996855304991,0.7691574430099635,0.8513423292706261,0.5927996855304991
52.0,140.6449999949,6.203153746800295,133999.99995979996,0.1763097972100137,0.5861575513608086,0.764819570936563,0.8483948921874204,0.5861575513608086
53.0,141.5399999948,6.171215675536048,123999.99996279996,0.17789229148939867,0.5877718528038809,0.7658760881303064,0.8491133541860747,0.5877718528038809
54.0,142.4349999947,6.346711167440561,121999.99996339997,0.16936875103375426,0.5789560568674119,0.7600886351145132,0.845173000147958,0.5789560568674119
55.0,143.32999999460003,6.4410027433157495,125999.99996219997,0.16495908719671654,0.5742741715879018,0.7569971899647032,0.8430634532182125,0.5742741715879018
56.0,144.22499999450002,6.497050836338341,123999.99996279996,0.16239252577681085,0.5715091613698403,0.7551655577837522,0.8418120080788813,0.5715091613698403
57.0,145.11999999440002,6.713969089245966,121999.99996339997,0.15283015624579463,0.5609328630971685,0.7481184154065594,0.8369861268472631,0.5609328630971685
