RADDOSE Image Number, DWD Angle, DWD, Vol, 1A RDE, 2A RDE, 3A RDE, 4A RDE, max res RDE
1.0,90.0,0.22560022725191786,103999.99996879998,0.9388324755438548,0.9807605744920267,0.9902963985491341,0.99403850712371,0.9807605744920267
2.0,90.8949999999,0.6767146833288719,103999.99996879998,0.8275128787438862,0.9433920546484228,0.971174371507771,0.9822241664878595,0.9433920546484228
3.0,91.7899999998,1.126455987553239,103999.99996879998,0.7296729822832381,0.9075546416208022,0.9524781080938868,0.9705855645967557,0.9075546416208022
4.0,92.6849999997,1.4817331532443032,103999.99996879998,0.6606322608006605,0.8802096419633217,0.9379636387387517,0.9614891290136784,0.8802096419633217
5.0,93.57999999959999,1.7387291190457528,103999.99996879998,0.614798919188615,0.8609441564350084,0.9276024026342117,0.9549622482065737,0.8609441564350084
6.0,94.4749999995,2.0222255733908003,103999.99996879998,0.5679190425249904,0.8401808490073355,0.9163054705381142,0.9478137222861966,0.8401808490073355
7.0,95.36999999940001,2.3639555458453865,103999.99996879998,0.5161358376336319,0.8158170085930034,0.9028707373626703,0.9392678964677184,0.8158170085930034
8.0,96.2649999993,2.7052728700630526,107999.99996759997,0.469128414876609,0.7921878279418606,0.8896488495565684,0.9308093029451303,0.7921878279418606
9.0,97.1599999992,2.983612378842892,103999.99996879998,0.43398195993223365,0.7734260935836241,0.8790100456764482,0.9239678573780934,0.7734260935836241
10.0,98.0549999991,3.1641209118672196,107999.99996759997,0.4126090175336323,0.7614969343261818,0.8721786791398773,0.9195579508944381,0.7614969343261818
11.0,98.949999999,3.285117391004256,107999.99996759997,0.3988750351524219,0.7536038892922924,0.867629299671371,0.916613740118353,0.7536038892922924
12.0,99.8449999989,3.651911049911305,103999.99996879998,0.3599722632569979,0.7301730112523483,0.8539826172513536,0.907746016844559,0.7301730112523483
13.0,100.7399999988,3.880738474193182,103999.99996879998,0.33764864965919517,0.7159259179971071,0.845577954699481,0.9022573184635106,0.7159259179971071
14.0,101.63499999870001,3.803759832904646,107999.99996759997,0.3449994662284338,0.7206874069786707,0.8483960500542935,0.9041000285378095,0.7206874069786707
15.0,102.5299999986,3.974489347788393,103999.99996879998,0.3289074236371755,0.7101694542034724,0.8421584873689004,0.9000181873230098,0.7101694542034724
16.0,103.4249999985,4.012309345661846,107999.99996759997,0.3254455218362905,0.7078603649392927,0.8407829591276129,0.8991164742127896,0.7078603649392927
17.0,104.31999999840001,4.3812062714727755,103999.99996879998,0.2935316409816627,0.6857275260002244,0.8274833062778664,0.8903683919969396,0.6857275260002244
18.0,105.2149999983,4.433342265211783,107999.99996759997,0.28928109980407646,0.6826558249218495,0.8256207184639779,0.8891389144217468,0.6826558249218495
19.0,106.1099999982,4.561789725409127,103999.99996879998,0.2790698105120227,0.6751466549726217,0.8210497292217606,0.8861170892007278,0.6751466549726217
20.0,107.0049999981,4.429604618564859,111999.99996639998,0.28958376370537503,0.6828755775975305,0.8257541083809619,0.889226999555112,0.6828755775975305
