RADDOSE Image Number, DWD Angle, DWD, Vol, 1A RDE, 2A RDE, 3A RDE, 4A RDE, max res RDE
1.0,160.0,0.22239616842990853,109999.99996699997,0.9396744491676471,0.9810312117794885,0.9904335514034437,0.9941229251851269,0.9810312117794885
2.0,160.8949999999,0.670136066923812,103999.99996879998,0.8290373677243525,0.9439266362839167,0.971450558118412,0.9823954423990784,0.9439266362839167
3.0,161.7899999998,1.0289022629597446,115999.99996519997,0.7498625740705743,0.91521071893488,0.9565027188207014,0.973098333217274,0.91521071893488
4.0,162.68499999969998,1.4701433114634164,103999.99996879998,0.6627779006508411,0.8810885523631525,0.9384336209173328,0.9617845231264442,0.8810885523631525
5.0,163.57999999959998,1.7929412778092177,103999.99996879998,0.6055443623876248,0.8569343574372611,0.9254314070101669,0.9535911006926153,0.8569343574372611
6.0,164.4749999995,2.1197645928465505,105999.99996819998,0.5526304428144488,0.8331534794136908,0.9124505749549833,0.9453666129275397,0.8331534794136908
7.0,165.3699999994,2.4548824797076794,103999.99996879998,0.5031712294533783,0.8094541773339906,0.8993293446068071,0.9370070448272998,0.8094541773339906
8.0,166.2649999993,2.8714892509357024,99999.99996999998,0.4478116282420369,0.7809298122170746,0.8832802721822132,0.9267177185893081,0.7809298122170746
9.0,167.15999999919998,3.0652173203609467,103999.99996879998,0.4241858188250883,0.7680101456810018,0.8759150951918475,0.9219715979014582,0.7680101456810018
10.0,168.05499999909998,3.3172222719396016,99999.99996999998,0.39530827313075545,0.7515233388879797,0.86642616821662,0.915834114840024,0.7515233388879797
11.0,168.949999999,3.3716635559084693,103999.99996879998,0.3893327462231725,0.7480084025033467,0.864389791363497,0.914513594382681,0.7480084025033467
12.0,169.8449999989,3.752352984528518,99999.99996999998,0.34999729657227147,0.7238847833577293,0.8502832212083962,0.905332697902424,0.7238847833577293
13.0,170.73999999880002,3.9752198002978587,99999.99996999998,0.3288402132317244,0.7101247853759403,0.8421318992227614,0.9000007631444716,0.7101247853759403
14.0,171.6349999987,4.182429925274601,99999.99996999998,0.3103184106714485,0.6975661914121407,0.8346233359879136,0.8950715785079639,0.6975661914121407
15.0,172.5299999986,4.036600656368353,103999.99996879998,0.3232412277310597,0.7063812271302274,0.8399006597391516,0.8985377917069389,0.7063812271302274
16.0,173.4249999985,4.330795790283829,99999.99996999998,0.2977008838676383,0.6887107071826533,0.8292882447484708,0.8915587949127922,0.6887107071826533
17.0,174.3199999984,4.48030301962674,99999.99996999998,0.2855052000064328,0.6799008142856828,0.823946608181665,0.8880329333769651,0.6799008142856828
18.0,175.2149999983,4.6159447060088015,99999.99996999998,0.2748733749810731,0.6720055061576959,0.819130137868779,0.8848461314276631,0.6720055061576959
19.0,176.1099999982,4.738942314910084,99999.99996999998,0.26557529028662175,0.6649254641408453,0.8147869884301238,0.8819662807131701,0.6649254641408453
20.0,177.0049999981,4.418285210305224,99999.99996999998,0.29050230996980664,0.6835415269818442,0.8261582092727029,0.8894938173300804,0.6835415269818442
21.0,177.899999998,4.3478538751543905,99999.99996999998,0.29628349276081833,0.6876997973668129,0.8286770427203359,0.8911558039248635,0.6876997973668129
22.0,178.7949999979,4.742614190272717,99999.99996999998,0.26530260119364646,0.6647152526386888,0.8146576860106474,0.881880452113772,0.6647152526386888
23.0,179.6899999978,5.147408307306822,99999.99996999998,0.23689526935862018,0.6419440056863243,0.8005282528044992,0.8724695874681778,0.6419440056863243
24.0,180.58499999769998,5.561117505685523,99999.99996999998,0.21100270747276284,0.6194770836791615,0.7863408204665634,0.8629552209618214,0.6194770836791615
25.0,181.47999999759998,5.982558720868027,99999.99996999998,0.18753406923599755,0.5973985722676123,0.7721467342913544,0.8533697103819671,0.5973985722676123
26.0,182.3749999975,6.3181533995146735,99999.99996999998,0.17072740514746343,0.5803815601150519,0.7610274190660997,0.8458129522777169,0.5803815601150519
27.0,183.2699999974,6.084144801969666,99999.99996999998,0.1822790713324539,0.5921954449735028,0.7687638274142059,0.8510751465200043,0.5921954449735028
28.0,184.16499999730001,5.924092345699597,99999.99996999998,0.1906269162716025,0.6004138568647961,0.7741004616806397,0.8546931166064077,0.6004138568647961
29.0,185.0599999972,5.977014730274486,99999.99996999998,0.18782517764565104,0.5976838412640623,0.7723317818910865,0.8534951124970886,0.5976838412640623
